"id","username","email","password","fullName","role","isActive","lastLogin","createdAt","updatedAt"
"cmifyiskw00262o7gkz4rljx8","operator78","wati.prasetyo78@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wati Prasetyo","OPERATOR",true,"2025-11-26T12:04:28.484Z","2025-11-26T12:04:28.592Z","2025-11-26T12:04:28.592Z"
"cmifyiskx00272o7g35ovtq80","operator79","wati.rahman79@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wati Rahman","OPERATOR",true,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.593Z","2025-11-26T12:04:28.593Z"
"cmifyisky00282o7gomxdrby1","operator80","eko.hartono80@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Eko Hartono","OPERATOR",true,"2025-11-15T12:04:28.484Z","2025-11-26T12:04:28.594Z","2025-11-26T12:04:28.594Z"
"cmifyiskz00292o7gafhzeaj8","operator81","siti.rahman81@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Siti Rahman","OPERATOR",true,"2025-11-07T12:04:28.484Z","2025-11-26T12:04:28.596Z","2025-11-26T12:04:28.596Z"
"cmifyisl0002a2o7guuavwj2j","operator82","lia.rahmanto82@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Lia Rahmanto","OPERATOR",true,"2025-11-21T12:04:28.484Z","2025-11-26T12:04:28.597Z","2025-11-26T12:04:28.597Z"
"cmifyisl1002b2o7gmnvyn2xo","operator83","wahyu.suprapto83@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wahyu Suprapto","OPERATOR",true,"2025-11-08T12:04:28.484Z","2025-11-26T12:04:28.598Z","2025-11-26T12:04:28.598Z"
"cmifyisl3002c2o7gkjdw9c98","operator84","ratna.susilo84@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Ratna Susilo","OPERATOR",true,"2025-11-24T12:04:28.484Z","2025-11-26T12:04:28.599Z","2025-11-26T12:04:28.599Z"
"cmifyisl4002d2o7gwe27whyk","operator85","lia.putra85@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Lia Putra","OPERATOR",true,"2025-11-13T12:04:28.484Z","2025-11-26T12:04:28.600Z","2025-11-26T12:04:28.600Z"
"cmifyisl5002e2o7g1cqdppop","operator86","fitri.hidayat86@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fitri Hidayat","OPERATOR",true,"2025-11-13T12:04:28.484Z","2025-11-26T12:04:28.601Z","2025-11-26T12:04:28.601Z"
"cmifyisl6002f2o7g6oqfc4ez","operator87","wahyu.nugroho87@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wahyu Nugroho","OPERATOR",true,"2025-11-12T12:04:28.484Z","2025-11-26T12:04:28.602Z","2025-11-26T12:04:28.602Z"
"cmifyisl7002g2o7gy3wmu2p2","operator88","tri.nugroho88@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Tri Nugroho","OPERATOR",true,"2025-11-16T12:04:28.484Z","2025-11-26T12:04:28.603Z","2025-11-26T12:04:28.603Z"
"cmifyisl8002h2o7gjboicjd3","operator89","slamet.hidayat89@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Slamet Hidayat","OPERATOR",true,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.605Z","2025-11-26T12:04:28.605Z"
"cmifyisla002i2o7gz842ludt","operator90","dwi.rahmanto90@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dwi Rahmanto","OPERATOR",true,"2025-11-17T12:04:28.484Z","2025-11-26T12:04:28.606Z","2025-11-26T12:04:28.606Z"
"cmifyislb002j2o7g5q6mb8ry","operator91","fajar.purwanto91@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fajar Purwanto","OPERATOR",true,"2025-11-04T12:04:28.484Z","2025-11-26T12:04:28.607Z","2025-11-26T12:04:28.607Z"
"cmifyislc002k2o7gr4p5ynp5","operator92","siti.santoso92@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Siti Santoso","OPERATOR",true,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.608Z","2025-11-26T12:04:28.608Z"
"cmifyisld002l2o7ghtbw7crc","operator93","indah.hartono93@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Indah Hartono","OPERATOR",true,"2025-11-14T12:04:28.484Z","2025-11-26T12:04:28.609Z","2025-11-26T12:04:28.609Z"
"cmifyisle002m2o7g7k9djgek","operator94","indah.suprapto94@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Indah Suprapto","OPERATOR",true,"2025-11-01T12:04:28.484Z","2025-11-26T12:04:28.610Z","2025-11-26T12:04:28.610Z"
"cmifyislf002n2o7g3segl1a4","operator95","bambang.firmansyah95@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Bambang Firmansyah","OPERATOR",true,"2025-11-12T12:04:28.484Z","2025-11-26T12:04:28.611Z","2025-11-26T12:04:28.611Z"
"cmifyislg002o2o7ggb36tox6","operator96","dedi.hidayat96@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dedi Hidayat","OPERATOR",true,"2025-11-24T12:04:28.484Z","2025-11-26T12:04:28.612Z","2025-11-26T12:04:28.612Z"
"cmifyislh002p2o7gruv08wnn","operator97","ratna.saputra97@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Ratna Saputra","OPERATOR",false,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.613Z","2025-11-26T12:04:28.613Z"
"cmifyisli002q2o7go63ic6bo","operator98","dewi.saputra98@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dewi Saputra","OPERATOR",true,"2025-11-13T12:04:28.484Z","2025-11-26T12:04:28.614Z","2025-11-26T12:04:28.614Z"
"cmifyislj002r2o7gpfmyan1w","operator99","maya.hermawan99@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Maya Hermawan","OPERATOR",true,"2025-11-07T12:04:28.484Z","2025-11-26T12:04:28.615Z","2025-11-26T12:04:28.615Z"
"cmifyislk002s2o7gjrbsb626","operator100","joko.prasetyo100@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Joko Prasetyo","OPERATOR",true,"2025-11-15T12:04:28.484Z","2025-11-26T12:04:28.616Z","2025-11-26T12:04:28.616Z"
"cmifyislk002t2o7gij5ibbda","operator101","slamet.hermawan101@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Slamet Hermawan","OPERATOR",true,"2025-11-06T12:04:28.484Z","2025-11-26T12:04:28.617Z","2025-11-26T12:04:28.617Z"
"cmifyisll002u2o7g7vakh7hf","operator102","eko.putra102@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Eko Putra","OPERATOR",true,"2025-11-16T12:04:28.484Z","2025-11-26T12:04:28.618Z","2025-11-26T12:04:28.618Z"
"cmifyislm002v2o7gw159j5m7","operator103","slamet.wibowo103@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Slamet Wibowo","OPERATOR",true,"2025-11-21T12:04:28.484Z","2025-11-26T12:04:28.619Z","2025-11-26T12:04:28.619Z"
"cmifyisln002w2o7g0d4feq5e","operator104","joko.firmansyah104@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Joko Firmansyah","OPERATOR",true,"2025-11-21T12:04:28.484Z","2025-11-26T12:04:28.620Z","2025-11-26T12:04:28.620Z"
"cmifyislp002x2o7ggl4ynqxl","operator105","sri.widodo105@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sri Widodo","OPERATOR",false,"2025-10-31T12:04:28.484Z","2025-11-26T12:04:28.621Z","2025-11-26T12:04:28.621Z"
"cmifyislq002y2o7gbh9ga0u5","operator106","eko.utomo106@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Eko Utomo","OPERATOR",true,"2025-11-08T12:04:28.484Z","2025-11-26T12:04:28.622Z","2025-11-26T12:04:28.622Z"
"cmifyislr002z2o7g55he6svc","operator107","hadi.putra107@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Hadi Putra","OPERATOR",true,"2025-11-26T12:04:28.484Z","2025-11-26T12:04:28.623Z","2025-11-26T12:04:28.623Z"
"cmifyisls00302o7gmn1iz2o8","operator108","fajar.hartono108@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fajar Hartono","OPERATOR",true,"2025-10-30T12:04:28.484Z","2025-11-26T12:04:28.625Z","2025-11-26T12:04:28.625Z"
"cmifyislt00312o7ghfk3rjtq","operator109","rina.rahman109@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Rahman","OPERATOR",true,"2025-11-05T12:04:28.484Z","2025-11-26T12:04:28.626Z","2025-11-26T12:04:28.626Z"
"cmifyislu00322o7g618pw3fj","operator110","imam.santoso110@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Imam Santoso","OPERATOR",true,"2025-11-17T12:04:28.484Z","2025-11-26T12:04:28.627Z","2025-11-26T12:04:28.627Z"
"cmifyislv00332o7gyak44htw","operator111","sri.hidayat111@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sri Hidayat","OPERATOR",true,"2025-11-14T12:04:28.484Z","2025-11-26T12:04:28.628Z","2025-11-26T12:04:28.628Z"
"cmifyislw00342o7g931mp537","operator112","andi.hermawan112@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Andi Hermawan","OPERATOR",true,"2025-11-06T12:04:28.484Z","2025-11-26T12:04:28.629Z","2025-11-26T12:04:28.629Z"
"cmifyislx00352o7gq57fr86n","operator113","wawan.hermawan113@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wawan Hermawan","OPERATOR",true,"2025-11-23T12:04:28.484Z","2025-11-26T12:04:28.630Z","2025-11-26T12:04:28.630Z"
"cmifyisly00362o7g1h20g7wz","operator114","agus.saputra114@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Agus Saputra","OPERATOR",true,"2025-11-24T12:04:28.484Z","2025-11-26T12:04:28.631Z","2025-11-26T12:04:28.631Z"
"cmifyislz00372o7g344u6zvp","operator115","dewi.hidayat115@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dewi Hidayat","OPERATOR",false,"2025-10-30T12:04:28.484Z","2025-11-26T12:04:28.632Z","2025-11-26T12:04:28.632Z"
"cmifyism000382o7gkrfemuyr","operator116","ahmad.wijaya116@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Ahmad Wijaya","OPERATOR",true,"2025-11-17T12:04:28.484Z","2025-11-26T12:04:28.633Z","2025-11-26T12:04:28.633Z"
"cmifyism100392o7ga7taksck","operator117","agus.utomo117@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Agus Utomo","OPERATOR",true,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.634Z","2025-11-26T12:04:28.634Z"
"cmifyism2003a2o7gir0s0rda","operator118","fitri.firmansyah118@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fitri Firmansyah","OPERATOR",true,"2025-11-24T12:04:28.484Z","2025-11-26T12:04:28.635Z","2025-11-26T12:04:28.635Z"
"cmifyism3003b2o7g7g3kkik5","operator119","dwi.firmansyah119@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dwi Firmansyah","OPERATOR",true,"2025-11-20T12:04:28.484Z","2025-11-26T12:04:28.636Z","2025-11-26T12:04:28.636Z"
"cmifyism4003c2o7gr4esjypi","operator120","imam.wijaya120@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Imam Wijaya","OPERATOR",true,"2025-11-23T12:04:28.484Z","2025-11-26T12:04:28.637Z","2025-11-26T12:04:28.637Z"
"cmifyism6003d2o7gwcfx4zhd","operator121","yudi.hermawan121@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Yudi Hermawan","OPERATOR",true,"2025-11-09T12:04:28.484Z","2025-11-26T12:04:28.638Z","2025-11-26T12:04:28.638Z"
"cmifyism7003e2o7gie98m5jg","operator122","wati.putra122@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wati Putra","OPERATOR",true,"2025-11-20T12:04:28.484Z","2025-11-26T12:04:28.640Z","2025-11-26T12:04:28.640Z"
"cmifyism8003f2o7g29qxv474","operator123","yudi.wijaya123@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Yudi Wijaya","OPERATOR",true,"2025-11-25T12:04:28.484Z","2025-11-26T12:04:28.641Z","2025-11-26T12:04:28.641Z"
"cmifyisma003g2o7gcz7auac2","operator124","eko.prasetyo124@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Eko Prasetyo","OPERATOR",true,"2025-11-14T12:04:28.484Z","2025-11-26T12:04:28.642Z","2025-11-26T12:04:28.642Z"
"cmifyismb003h2o7gxkyi73sz","operator125","indah.hartono125@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Indah Hartono","OPERATOR",true,"2025-11-14T12:04:28.484Z","2025-11-26T12:04:28.643Z","2025-11-26T12:04:28.643Z"
"cmifyismc003i2o7gloo8uv78","operator126","ahmad.wibowo126@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Ahmad Wibowo","OPERATOR",true,"2025-11-22T12:04:28.484Z","2025-11-26T12:04:28.645Z","2025-11-26T12:04:28.645Z"
"cmifyisme003j2o7gtnhqaeah","operator127","fitri.purwanto127@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fitri Purwanto","OPERATOR",false,"2025-11-12T12:04:28.484Z","2025-11-26T12:04:28.646Z","2025-11-26T12:04:28.646Z"
"cmifyismf003k2o7gaa7yjagi","operator128","rudi.hartono128@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rudi Hartono","OPERATOR",true,"2025-11-01T12:04:28.484Z","2025-11-26T12:04:28.647Z","2025-11-26T12:04:28.647Z"
"cmifyismg003l2o7g80dp6ws2","operator129","rina.wijaya129@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Wijaya","OPERATOR",true,"2025-11-09T12:04:28.484Z","2025-11-26T12:04:28.648Z","2025-11-26T12:04:28.648Z"
"cmifyismh003m2o7gs3wfkctg","operator130","dewi.saputra130@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dewi Saputra","OPERATOR",true,"2025-11-25T12:04:28.484Z","2025-11-26T12:04:28.649Z","2025-11-26T12:04:28.649Z"
"cmifyismi003n2o7g456wjpx5","operator131","lia.hartono131@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Lia Hartono","OPERATOR",true,"2025-10-29T12:04:28.484Z","2025-11-26T12:04:28.650Z","2025-11-26T12:04:28.650Z"
"cmifyismj003o2o7g56oinc7j","operator132","dewi.putra132@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dewi Putra","OPERATOR",true,"2025-11-12T12:04:28.484Z","2025-11-26T12:04:28.651Z","2025-11-26T12:04:28.651Z"
"cmifyismk003p2o7gwom9kgy9","operator133","rina.widodo133@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Widodo","OPERATOR",true,"2025-11-24T12:04:28.484Z","2025-11-26T12:04:28.652Z","2025-11-26T12:04:28.652Z"
"cmifyisml003q2o7gwpquqzhk","operator134","slamet.wijaya134@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Slamet Wijaya","OPERATOR",true,"2025-11-22T12:04:28.484Z","2025-11-26T12:04:28.653Z","2025-11-26T12:04:28.653Z"
"cmifyismm003r2o7g3qop33ld","operator135","hadi.firmansyah135@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Hadi Firmansyah","OPERATOR",true,"2025-11-11T12:04:28.484Z","2025-11-26T12:04:28.655Z","2025-11-26T12:04:28.655Z"
"cmifyismo003s2o7gk7i59rz5","operator136","hadi.utomo136@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Hadi Utomo","OPERATOR",true,"2025-11-05T12:04:28.484Z","2025-11-26T12:04:28.656Z","2025-11-26T12:04:28.656Z"
"cmifyismp003t2o7g457xgxvi","operator137","dedi.suprapto137@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dedi Suprapto","OPERATOR",true,"2025-11-22T12:04:28.484Z","2025-11-26T12:04:28.657Z","2025-11-26T12:04:28.657Z"
"cmifyismq003u2o7gvr2tc9ya","operator138","joko.wijaya138@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Joko Wijaya","OPERATOR",true,"2025-11-02T12:04:28.484Z","2025-11-26T12:04:28.658Z","2025-11-26T12:04:28.658Z"
"cmifyismr003v2o7gyn3ay8ic","operator139","fajar.santoso139@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Fajar Santoso","OPERATOR",true,"2025-11-03T12:04:28.484Z","2025-11-26T12:04:28.659Z","2025-11-26T12:04:28.659Z"
"cmifyisms003w2o7gpit0cfb1","operator140","sugeng.firmansyah140@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sugeng Firmansyah","OPERATOR",true,"2025-11-22T12:04:28.484Z","2025-11-26T12:04:28.660Z","2025-11-26T12:04:28.660Z"
"cmifyismt003x2o7gsx46ilvp","operator141","wahyu.putra141@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wahyu Putra","OPERATOR",true,"2025-11-15T12:04:28.484Z","2025-11-26T12:04:28.661Z","2025-11-26T12:04:28.661Z"
"cmifyismu003y2o7gej4mfyc7","operator142","maya.prasetyo142@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Maya Prasetyo","OPERATOR",true,"2025-11-20T12:04:28.484Z","2025-11-26T12:04:28.662Z","2025-11-26T12:04:28.662Z"
"cmifyismv003z2o7grptseil6","operator143","ratna.santoso143@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Ratna Santoso","OPERATOR",true,"2025-11-26T12:04:28.484Z","2025-11-26T12:04:28.663Z","2025-11-26T12:04:28.663Z"
"cmifyismw00402o7g69rzkrlt","operator144","sri.saputra144@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sri Saputra","OPERATOR",true,"2025-11-12T12:04:28.484Z","2025-11-26T12:04:28.664Z","2025-11-26T12:04:28.664Z"
"cmifyismx00412o7gna0uwk1z","operator145","andi.kurniawan145@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Andi Kurniawan","OPERATOR",true,"2025-11-16T12:04:28.484Z","2025-11-26T12:04:28.665Z","2025-11-26T12:04:28.665Z"
"cmifyismy00422o7ggiwqhjl5","operator146","rina.susilo146@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Susilo","OPERATOR",true,"2025-11-01T12:04:28.484Z","2025-11-26T12:04:28.666Z","2025-11-26T12:04:28.666Z"
"cmifyismz00432o7gd97q2pe7","operator147","sugeng.widodo147@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sugeng Widodo","OPERATOR",true,"2025-11-07T12:04:28.484Z","2025-11-26T12:04:28.667Z","2025-11-26T12:04:28.667Z"
"cmifyisn000442o7gkhalaphg","operator148","hadi.utomo148@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Hadi Utomo","OPERATOR",true,"2025-11-25T12:04:28.484Z","2025-11-26T12:04:28.668Z","2025-11-26T12:04:28.668Z"
"cmifyisn100452o7gq7wrhgbv","operator149","rina.purwanto149@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Purwanto","OPERATOR",true,"2025-11-19T12:04:28.484Z","2025-11-26T12:04:28.669Z","2025-11-26T12:04:28.669Z"
"cmifyisn200462o7g17zys0j6","operator150","dewi.wijaya150@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Dewi Wijaya","OPERATOR",true,"2025-11-22T12:04:28.484Z","2025-11-26T12:04:28.671Z","2025-11-26T12:04:28.671Z"
"cmifyisn300472o7g1jopasww","operator151","wati.saputra151@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wati Saputra","OPERATOR",true,"2025-10-29T12:04:28.484Z","2025-11-26T12:04:28.672Z","2025-11-26T12:04:28.672Z"
"cmifyisn500482o7gli72wzi7","operator152","andi.wijaya152@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Andi Wijaya","OPERATOR",false,"2025-11-09T12:04:28.484Z","2025-11-26T12:04:28.673Z","2025-11-26T12:04:28.673Z"
"cmifyisn600492o7gab5zefu4","operator153","eko.kurniawan153@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Eko Kurniawan","OPERATOR",true,"2025-11-26T12:04:28.484Z","2025-11-26T12:04:28.675Z","2025-11-26T12:04:28.675Z"
"cmifyisn7004a2o7gtpe8zzvt","operator154","rina.rahman154@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Rina Rahman","OPERATOR",true,"2025-11-20T12:04:28.484Z","2025-11-26T12:04:28.676Z","2025-11-26T12:04:28.676Z"
"cmifyisn9004b2o7g7cm2jhj3","operator155","joko.firmansyah155@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Joko Firmansyah","OPERATOR",true,"2025-11-18T12:04:28.484Z","2025-11-26T12:04:28.677Z","2025-11-26T12:04:28.677Z"
"cmifyisna004c2o7gyx65npoh","operator156","wawan.prasetyo156@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Wawan Prasetyo","OPERATOR",true,"2025-11-14T12:04:28.484Z","2025-11-26T12:04:28.678Z","2025-11-26T12:04:28.678Z"
"cmifyisnb004d2o7g313o850o","operator157","sri.wijaya157@ptbarasakti.co.id","$2b$10$oZtJA/xifGOjKwFouIFveOLLzf7KPgEdi6IEqcTWi8swcwkhZzs6W","Sri Wijaya","OPERATOR",true,"2025-10-28T12:04:28.484Z","2025-11-26T12:04:28.679Z","2025-11-26T12:04:28.679Z"
