"id","userId","employeeNumber","licenseNumber","licenseType","licenseExpiry","competency","status","shift","totalHours","rating","joinDate","resignDate","createdAt","updatedAt"
"cmifyivje03t62o7gix2mdl5a","cmifyisml003q2o7gwpquqzhk","OPR-0069","SIM-O1R50J64","OPERATOR_ALAT_BERAT","2029-01-09T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_3",2427,4.330171516050675,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.427Z","2025-11-26T12:04:32.427Z"
"cmifyivjg03t82o7gkfnyiq1k","cmifyismm003r2o7g3qop33ld","OPR-0070","SIM-FBZT2D0L","OPERATOR_ALAT_BERAT","2027-04-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_1",8432,4.895923705882567,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.428Z","2025-11-26T12:04:32.428Z"
"cmifyivjh03ta2o7g433svjx0","cmifyismo003s2o7gk7i59rz5","OPR-0071","SIM-29YSA1XJ","OPERATOR_ALAT_BERAT","2029-03-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_2",10181,4.479571414047361,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.429Z","2025-11-26T12:04:32.429Z"
"cmifyivji03tc2o7g6kxbli8k","cmifyismp003t2o7g457xgxvi","OPR-0072","SIM-SJB3WD6H","OPERATOR_ALAT_BERAT","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_3",18051,3.801093780179333,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.431Z","2025-11-26T12:04:32.431Z"
"cmifyivjk03te2o7gsgoqm541","cmifyismq003u2o7gvr2tc9ya","OPR-0073","SIM-HI8DUD51","SIM_B2","2027-09-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14058,4.910589275820724,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.432Z","2025-11-26T12:04:32.432Z"
"cmifyivjl03tg2o7gxyd3acj3","cmifyismr003v2o7gyn3ay8ic","OPR-0074","SIM-2T6ZF8GF","SIM_B2","2028-03-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_2",6103,4.583829599454223,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.433Z","2025-11-26T12:04:32.433Z"
"cmifyivjn03ti2o7gmrbma5p2","cmifyisms003w2o7gpit0cfb1","OPR-0075","SIM-9FELS8VA","OPERATOR_ALAT_BERAT","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_3",12418,4.673005762761047,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.435Z","2025-11-26T12:04:32.435Z"
"cmifyivjp03tk2o7gayyaqts7","cmifyismt003x2o7gsx46ilvp","OPR-0076","SIM-SNEHZKRR","SIM_B2","2028-05-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":4}","ACTIVE","SHIFT_1",8348,4.315714063965562,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.437Z","2025-11-26T12:04:32.437Z"
"cmifyivjq03tm2o7gx8i3rl8e","cmifyismu003y2o7gej4mfyc7","OPR-0077","SIM-Y8Q3ONMK","OPERATOR_ALAT_BERAT","2026-09-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_2",16027,3.613309572382908,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.439Z","2025-11-26T12:04:32.439Z"
"cmifyivjs03to2o7gt3efha6x","cmifyismv003z2o7grptseil6","OPR-0078","SIM-EL54CJN6","OPERATOR_ALAT_BERAT","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":8}","ACTIVE","SHIFT_3",16202,4.874606874539391,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.440Z","2025-11-26T12:04:32.440Z"
"cmifyivjt03tq2o7gpl80uckx","cmifyismw00402o7g69rzkrlt","OPR-0079","SIM-TFBCR6W2","OPERATOR_ALAT_BERAT","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","SICK","SHIFT_1",18015,4.416794878058333,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.442Z","2025-11-26T12:04:32.442Z"
"cmifyivjv03ts2o7gtscsvvab","cmifyismx00412o7gna0uwk1z","OPR-0080","SIM-SBGGSOH8","SIM_B2","2027-02-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_2",12355,4.411116269720628,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.443Z","2025-11-26T12:04:32.443Z"
"cmifyivjw03tu2o7gengbg1v4","cmifyismy00422o7ggiwqhjl5","OPR-0081","SIM-ZS9X1R4S","SIM_B2","2027-06-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_3",10087,4.384583786879037,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.445Z","2025-11-26T12:04:32.445Z"
"cmifyivjy03tw2o7gs8lbt1ea","cmifyismz00432o7gd97q2pe7","OPR-0082","SIM-OCQO8KJQ","SIM_B2","2027-09-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_1",18362,4.207330147707262,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.446Z","2025-11-26T12:04:32.446Z"
"cmifyivjz03ty2o7gmm925f0a","cmifyisn000442o7gkhalaphg","OPR-0083","SIM-ACMVXBHI","OPERATOR_ALAT_BERAT","2026-09-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_2",8132,4.139114070805164,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.447Z","2025-11-26T12:04:32.447Z"
"cmifyivk003u02o7gz80aaysd","cmifyisn100452o7gq7wrhgbv","OPR-0084","SIM-41GKUJKN","OPERATOR_ALAT_BERAT","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_3",14037,3.932446952312493,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.449Z","2025-11-26T12:04:32.449Z"
"cmifyivk203u22o7gp5hcwd9e","cmifyisn200462o7g17zys0j6","OPR-0085","SIM-E3IICVHW","SIM_B2","2026-09-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14481,4.597364710835082,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.450Z","2025-11-26T12:04:32.450Z"
"cmifyivk303u42o7geye2fdoh","cmifyisn300472o7g1jopasww","OPR-0086","SIM-MJPLS6OF","SIM_B2","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","SICK","SHIFT_2",4190,3.784702566561239,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.451Z","2025-11-26T12:04:32.451Z"
"cmifyivk403u62o7g8qwxmdna","cmifyisn500482o7gli72wzi7","OPR-0087","SIM-3U896PJ7","OPERATOR_ALAT_BERAT","2026-10-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_3",6289,3.607870891446189,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.452Z","2025-11-26T12:04:32.452Z"
"cmifyivk603u82o7gjafqwyhx","cmifyisn600492o7gab5zefu4","OPR-0088","SIM-W0FAC2RP","SIM_B2","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":10}","ACTIVE","SHIFT_1",20206,4.516828401096356,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.454Z","2025-11-26T12:04:32.454Z"
"cmifyivk803ua2o7gqz20vt50","cmifyisn7004a2o7gtpe8zzvt","OPR-0089","SIM-X8L17KEV","SIM_B2","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_2",16263,3.580094021442181,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.456Z","2025-11-26T12:04:32.456Z"
"cmifyivk903uc2o7gays42oy3","cmifyisn9004b2o7g7cm2jhj3","OPR-0090","SIM-01UD8ESZ","OPERATOR_ALAT_BERAT","2026-12-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_3",12261,4.274314844672949,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.457Z","2025-11-26T12:04:32.457Z"
"cmifyivka03ue2o7gnhh64tcx","cmifyisna004c2o7gyx65npoh","OPR-0091","SIM-9BI57RVC","SIM_B2","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_1",6252,3.518272774509496,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.459Z","2025-11-26T12:04:32.459Z"
"cmifyivkc03ug2o7g0ojulhvc","cmifyisnb004d2o7g313o850o","OPR-0092","SIM-TL42IEIQ","OPERATOR_ALAT_BERAT","2026-11-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ON_LEAVE","SHIFT_2",14487,3.664274874635066,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.460Z","2025-11-26T12:04:32.460Z"
"cmifyivkd03ui2o7gfic3qcap","cmifyisnc004e2o7g7yb0alhk","OPR-0093","SIM-ILQOZSQQ","SIM_B2","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_3",2226,4.409020643746212,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.462Z","2025-11-26T12:04:32.462Z"
"cmifyivkf03uk2o7gy1bl3efr","cmifyisnd004f2o7gi9ipy09k","OPR-0094","SIM-LCMCB9H5","SIM_B2","2027-08-18T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":3}","ACTIVE","SHIFT_1",6014,4.853128790479897,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.463Z","2025-11-26T12:04:32.463Z"
"cmifyivkg03um2o7gqbsjlkmb","cmifyisne004g2o7gnfzichx5","OPR-0095","SIM-OWIP7BU1","OPERATOR_ALAT_BERAT","2027-12-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_2",18296,4.624813057376332,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.464Z","2025-11-26T12:04:32.464Z"
"cmifyivkh03uo2o7gon14zcbh","cmifyisnf004h2o7g9odv1jwy","OPR-0096","SIM-NUSNYQVR","OPERATOR_ALAT_BERAT","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_3",12235,3.847078430355367,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.466Z","2025-11-26T12:04:32.466Z"
"cmifyivkj03uq2o7gu3oyszml","cmifyisnh004i2o7gj99aoiqb","OPR-0097","SIM-YYD4GFPJ","OPERATOR_ALAT_BERAT","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_1",8454,4.474436071952146,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.467Z","2025-11-26T12:04:32.467Z"
"cmifyivkk03us2o7g7k20zt0h","cmifyisni004j2o7g4auk65mw","OPR-0098","SIM-AJKKI1KN","OPERATOR_ALAT_BERAT","2027-09-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_2",4288,4.965213174067605,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.469Z","2025-11-26T12:04:32.469Z"
"cmifyivkm03uu2o7glkpm96vm","cmifyisnj004k2o7gwkitq4wo","OPR-0099","SIM-9K77NQ24","SIM_B2","2027-06-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_3",14352,4.182603714944163,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.470Z","2025-11-26T12:04:32.470Z"
"cmifyivko03uw2o7gsktoey1k","cmifyisnk004l2o7gun2fx4ti","OPR-0100","SIM-Y20UEAY6","OPERATOR_ALAT_BERAT","2026-07-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_1",18272,4.119931115286254,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.472Z","2025-11-26T12:04:32.472Z"
"cmifyivkq03uy2o7gkxddklda","cmifyisnm004m2o7g3ad5o2ga","OPR-0101","SIM-MEQ9O6UH","OPERATOR_ALAT_BERAT","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_2",2283,4.431629424732124,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.474Z","2025-11-26T12:04:32.474Z"
"cmifyivkr03v02o7gncsjrvj6","cmifyisno004n2o7gq7m0ue7v","OPR-0102","SIM-J68PXNPM","SIM_B2","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","ACTIVE","SHIFT_3",16456,4.882385278994605,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.475Z","2025-11-26T12:04:32.475Z"
"cmifyivks03v22o7g6sz10akn","cmifyisnp004o2o7gcc3miy5x","OPR-0103","SIM-TMJLI5U6","SIM_B2","2028-07-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_1",2444,3.844358368366021,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.477Z","2025-11-26T12:04:32.477Z"
"cmifyivku03v42o7g3s8r0oyv","cmifyisnr004p2o7gegammlp5","OPR-0104","SIM-GW35KJB2","OPERATOR_ALAT_BERAT","2026-11-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ON_LEAVE","SHIFT_2",6427,3.735769133575734,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.478Z","2025-11-26T12:04:32.478Z"
"cmifyivkv03v62o7gbidp7hc3","cmifyisns004q2o7g95ywk67j","OPR-0105","SIM-V12MV4G9","OPERATOR_ALAT_BERAT","2028-07-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":1}","ACTIVE","SHIFT_3",2214,4.77097650961323,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.479Z","2025-11-26T12:04:32.479Z"
"cmifyivkw03v82o7gec4n5dbm","cmifyisnt004r2o7gwvj0eiwq","OPR-0106","SIM-CW7R55RF","SIM_B2","2026-08-23T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_1",18338,4.071480338718656,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.481Z","2025-11-26T12:04:32.481Z"
"cmifyivky03va2o7gvzkqrlm5","cmifyisnv004s2o7gh0ljf9sc","OPR-0107","SIM-HMNHDBEL","OPERATOR_ALAT_BERAT","2028-05-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_2",12487,4.253623887176269,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.482Z","2025-11-26T12:04:32.482Z"
"cmifyivkz03vc2o7g428qj63t","cmifyisnw004t2o7grfm2s73h","OPR-0108","SIM-CIOSQSVG","OPERATOR_ALAT_BERAT","2027-02-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_3",8406,4.158308455921225,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.483Z","2025-11-26T12:04:32.483Z"
"cmifyivl003ve2o7gahfvl9kr","cmifyisny004u2o7gm82uec5c","OPR-0109","SIM-IRB4KINL","OPERATOR_ALAT_BERAT","2026-05-25T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_1",10380,4.213471062206518,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.485Z","2025-11-26T12:04:32.485Z"
"cmifyivl103vg2o7g04cg4n7v","cmifyisnz004v2o7glbja8bld","OPR-0110","SIM-VXBYUYLA","SIM_B2","2028-12-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_2",2007,4.049761357876315,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.486Z","2025-11-26T12:04:32.486Z"
"cmifyivl303vi2o7g5kploczu","cmifyiso3004w2o7gj7nzy3t5","OPR-0111","SIM-6YBTI5Q0","OPERATOR_ALAT_BERAT","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":5}","ACTIVE","SHIFT_3",10011,4.663360332387661,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.487Z","2025-11-26T12:04:32.487Z"
"cmifyivl503vk2o7g6dqfoyln","cmifyiso5004x2o7gnl6raako","OPR-0112","SIM-L7KXX16L","OPERATOR_ALAT_BERAT","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":3}","ACTIVE","SHIFT_1",6417,4.0348320439357,"2022-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.489Z","2025-11-26T12:04:32.489Z"
"cmifyivl603vm2o7gi9t0gglb","cmifyiso6004y2o7gy37xuy4o","OPR-0113","SIM-FY6BZ2LO","SIM_B2","2028-10-11T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_2",10392,4.126644520578054,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.490Z","2025-11-26T12:04:32.490Z"
"cmifyivl703vo2o7genqw6rch","cmifyiso7004z2o7gis8r182k","OPR-0114","SIM-WCF1OULS","OPERATOR_ALAT_BERAT","2028-02-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":2}","ACTIVE","SHIFT_3",4183,4.351145889268017,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.492Z","2025-11-26T12:04:32.492Z"
"cmifyivl903vq2o7g1gt0a82o","cmifyiso800502o7g346902k4","OPR-0115","SIM-O7HNHGD5","OPERATOR_ALAT_BERAT","2028-05-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_1",12011,3.941161572216179,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.493Z","2025-11-26T12:04:32.493Z"
"cmifyivla03vs2o7gxnm64nrm","cmifyiso900512o7g5q0otgqe","OPR-0116","SIM-QF02LENT","OPERATOR_ALAT_BERAT","2027-06-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":4}","ACTIVE","SHIFT_2",8335,4.746892265814074,"2021-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.494Z","2025-11-26T12:04:32.494Z"
"cmifyivlb03vu2o7gf58f4q14","cmifyisoa00522o7garu7kb6i","OPR-0117","SIM-UAR7PDOH","SIM_B2","2026-06-24T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12142,4.934729174876593,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.496Z","2025-11-26T12:04:32.496Z"
"cmifyivlc03vw2o7gtd1zdbe3","cmifyisob00532o7gni4xcw9m","OPR-0118","SIM-R2L7I32Y","SIM_B2","2026-10-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_1",14225,4.354325238803705,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.497Z","2025-11-26T12:04:32.497Z"
"cmifyivle03vy2o7gayp6gd5e","cmifyisod00542o7gzzcw23ip","OPR-0119","SIM-4QZ6QCYP","OPERATOR_ALAT_BERAT","2027-12-16T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":7}","ACTIVE","SHIFT_2",14327,3.682074950535862,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.498Z","2025-11-26T12:04:32.498Z"
"cmifyivlf03w02o7gvifhyuyx","cmifyisoe00552o7g4jxn2ny3","OPR-0120","SIM-T45AP3AR","SIM_B2","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12292,3.914113182131942,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.499Z","2025-11-26T12:04:32.499Z"
"cmifyivlg03w22o7gt6tvbbq2","cmifyisof00562o7gtt78qjoe","OPR-0121","SIM-751PRLW1","SIM_B2","2027-10-17T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12196,4.324536041525871,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.501Z","2025-11-26T12:04:32.501Z"
"cmifyivlh03w42o7g2js1szl0","cmifyisog00572o7go8nxf748","OPR-0122","SIM-5PIQA8VA","SIM_B2","2027-04-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_2",18072,3.95489302568947,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.502Z","2025-11-26T12:04:32.502Z"
"cmifyivlj03w62o7g9wlbmtje","cmifyisoi00582o7g832cbpxj","OPR-0123","SIM-6M2WK7YS","OPERATOR_ALAT_BERAT","2027-01-20T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_3",12413,4.507763948390759,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.503Z","2025-11-26T12:04:32.503Z"
"cmifyivll03w82o7gp92t4b89","cmifyisoj00592o7g4mpc1qoo","OPR-0124","SIM-M0BWOZDV","OPERATOR_ALAT_BERAT","2028-04-14T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":6}","ACTIVE","SHIFT_1",12318,3.68515313331809,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.505Z","2025-11-26T12:04:32.505Z"
"cmifyivlm03wa2o7g3jwa394t","cmifyisol005a2o7gz0d40jpe","OPR-0125","SIM-2ZOJGE2X","SIM_B2","2028-09-11T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":8}","SICK","SHIFT_2",16302,3.627626590846987,"2017-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.506Z","2025-11-26T12:04:32.506Z"
"cmifyivln03wc2o7g5oilvqm1","cmifyisom005b2o7g0p6lni87","OPR-0126","SIM-XAE9BMT4","SIM_B2","2027-03-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_3",12181,4.334552081993713,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.508Z","2025-11-26T12:04:32.508Z"
"cmifyivlp03we2o7guphl7qwj","cmifyison005c2o7gxwh6vupe","OPR-0127","SIM-9QTYOZ26","SIM_B2","2028-07-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":2}","ACTIVE","SHIFT_1",4322,3.521948975786573,"2023-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.509Z","2025-11-26T12:04:32.509Z"
"cmifyivlq03wg2o7gb2al58sb","cmifyisoo005d2o7g3b1j7enf","OPR-0128","SIM-QDNLZNHU","SIM_B2","2027-02-19T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":9}","ACTIVE","SHIFT_2",18368,4.366794248154814,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.510Z","2025-11-26T12:04:32.510Z"
"cmifyivlr03wi2o7gy468ymc5","cmifyisop005e2o7gkr2tt4h2","OPR-0129","SIM-EDDWCMHD","SIM_B2","2028-01-15T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":5}","ACTIVE","SHIFT_3",10352,3.553981206520159,"2020-11-27T12:04:32.320Z",,"2025-11-26T12:04:32.512Z","2025-11-26T12:04:32.512Z"
"cmifyivls03wk2o7gifs3v7vo","cmifyisoq005f2o7gbqg00tfu","OPR-0130","SIM-4JS7L9AQ","SIM_B2","2028-07-13T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":6}","ACTIVE","SHIFT_1",12222,4.72170884141772,"2019-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.513Z","2025-11-26T12:04:32.513Z"
"cmifyivlu03wm2o7gpnw6x97f","cmifyisos005g2o7gt0u26ija","OPR-0131","SIM-NRL0C2PD","OPERATOR_ALAT_BERAT","2027-08-18T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_2",18139,4.650894747654041,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.514Z","2025-11-26T12:04:32.514Z"
"cmifyivlv03wo2o7g0kjp76kg","cmifyisot005h2o7gvmdxozo8","OPR-0132","SIM-ABUZATFH","SIM_B2","2026-12-21T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":1}","ACTIVE","SHIFT_3",2394,3.557932133634005,"2024-11-26T12:04:32.320Z",,"2025-11-26T12:04:32.515Z","2025-11-26T12:04:32.515Z"
"cmifyivlw03wq2o7gokokl6lu","cmifyisou005i2o7gl43rh2ca","OPR-0133","SIM-WYSPI572","OPERATOR_ALAT_BERAT","2026-09-22T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":10}","ACTIVE","SHIFT_1",20157,4.255432607171064,"2015-11-29T12:04:32.320Z",,"2025-11-26T12:04:32.517Z","2025-11-26T12:04:32.517Z"
"cmifyivly03ws2o7gz0rpef1o","cmifyisov005j2o7g6s39s5ia","OPR-0134","SIM-0BKPS0AA","SIM_B2","2028-11-10T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":false,""years_experience"":7}","ACTIVE","SHIFT_2",14283,4.38626630666981,"2018-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.518Z","2025-11-26T12:04:32.518Z"
"cmifyivlz03wu2o7ggz6502sy","cmifyisox005k2o7gqsuq3t3u","OPR-0135","SIM-KFOPUSNC","OPERATOR_ALAT_BERAT","2028-08-12T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_3",18115,4.319535047577087,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.519Z","2025-11-26T12:04:32.519Z"
"cmifyivm103ww2o7g0zae0odc","cmifyisoz005l2o7gwtsmb8zn","OPR-0136","SIM-R2Q589NP","OPERATOR_ALAT_BERAT","2029-04-09T12:04:32.320Z","{""dump_truck"":true,""heavy_equipment"":true,""years_experience"":9}","ACTIVE","SHIFT_1",18006,4.854786102498726,"2016-11-28T12:04:32.320Z",,"2025-11-26T12:04:32.521Z","2025-11-26T12:04:32.521Z"
